Customer_ID,Age,Gender,City,Device_Type,Session_Duration,Pages_Viewed,Product_Category,Price,Discount,Purchase_History,Time_Spent_on_Product,Payment_Method,Cart_Value,Purchased
C00287,39,Male,Bangalore,Mobile,25,14,Beauty,533,5,3,16,Credit Card,506,No
C00288,18,Female,Mumbai,Tablet,34,4,Home,2802,15,2,13,Credit Card,2381,No
C00289,23,Female,Pune,Tablet,10,2,Beauty,1781,15,4,15,Debit Card,1513,No
C00290,23,Male,Bangalore,Mobile,20,3,Fashion,3431,10,9,16,UPI,3087,No
C00291,18,Female,Kolkata,Mobile,32,8,Fashion,2956,5,4,14,UPI,2808,No
C00292,24,Male,Delhi,Laptop,33,6,Fashion,2567,10,3,4,Debit Card,2310,Yes
C00293,54,Male,Hyderabad,Tablet,10,9,Home,3245,30,3,15,Debit Card,2271,No
C00294,46,Male,Bangalore,Mobile,9,14,Electronics,27319,30,7,13,Credit Card,19123,No
C00295,38,Male,Mumbai,Laptop,25,3,Fashion,3266,25,10,11,Debit Card,2449,No
C00296,19,Female,Mumbai,Tablet,24,10,Fashion,4063,20,5,3,UPI,3250,Yes
C00297,49,Female,Bangalore,Mobile,20,12,Electronics,25310,5,6,12,UPI,24044,No
C00298,42,Female,Delhi,Tablet,26,4,Beauty,649,5,10,4,UPI,616,No
C00299,34,Male,Bangalore,Mobile,35,14,Beauty,1537,15,9,15,Credit Card,1306,Yes
C00300,43,Male,Pune,Tablet,22,11,Fashion,2136,5,5,4,Debit Card,2029,No
C00301,31,Male,Hyderabad,Laptop,17,11,Electronics,18163,30,7,9,UPI,12714,Yes
C00302,33,Male,Chennai,Mobile,19,11,Electronics,18134,30,3,5,UPI,12693,Yes
C00303,26,Male,Mumbai,Laptop,35,7,Home,2867,15,3,10,Debit Card,2436,Yes
C00304,25,Male,Delhi,Laptop,13,10,Electronics,16616,30,10,4,Credit Card,11631,Yes
C00305,47,Female,Bangalore,Laptop,32,11,Fashion,2506,10,5,5,Debit Card,2255,Yes
C00306,25,Male,Pune,Tablet,5,2,Electronics,16013,5,8,13,Credit Card,15212,No
C00307,27,Male,Kolkata,Mobile,22,14,Beauty,959,15,4,15,Debit Card,815,Yes
C00308,38,Female,Kolkata,Mobile,23,7,Electronics,24450,30,1,7,UPI,17115,Yes
C00309,51,Male,Chennai,Mobile,33,9,Home,4045,15,2,19,Credit Card,3438,Yes
C00310,18,Female,Mumbai,Laptop,23,14,Home,3487,20,6,20,Credit Card,2789,Yes
C00311,30,Male,Mumbai,Mobile,34,8,Electronics,15634,25,6,2,Credit Card,11725,Yes
C00312,18,Female,Kolkata,Tablet,28,6,Electronics,14723,25,4,15,Credit Card,11042,Yes
C00313,21,Male,Pune,Laptop,7,2,Fashion,4675,25,7,13,Credit Card,3506,No
C00314,23,Male,Hyderabad,Mobile,25,15,Beauty,653,25,10,3,Credit Card,489,Yes
C00315,26,Male,Delhi,Laptop,32,7,Beauty,1935,30,6,12,Credit Card,1354,Yes
C00316,35,Male,Bangalore,Mobile,9,14,Electronics,13092,5,3,16,Credit Card,12437,No
C00317,38,Female,Bangalore,Tablet,16,14,Fashion,2851,15,8,10,UPI,2423,Yes
C00318,23,Male,Kolkata,Tablet,14,15,Electronics,15045,15,3,4,Debit Card,12788,Yes
C00319,33,Female,Chennai,Tablet,6,12,Home,3631,10,1,14,Credit Card,3267,No
C00320,53,Male,Bangalore,Laptop,8,14,Fashion,1497,5,1,9,UPI,1422,No
C00321,30,Female,Delhi,Tablet,25,12,Electronics,27081,25,5,4,UPI,20310,Yes
C00322,22,Male,Pune,Laptop,30,4,Electronics,18864,5,1,16,UPI,17920,No
C00323,28,Female,Kolkata,Tablet,17,9,Electronics,20541,30,7,7,Credit Card,14378,Yes
C00324,31,Male,Delhi,Laptop,19,4,Electronics,28123,25,10,9,Debit Card,21092,No
C00325,36,Female,Chennai,Tablet,20,2,Electronics,17167,20,3,15,UPI,13733,No
C00326,51,Male,Pune,Tablet,30,2,Beauty,1960,15,8,19,Credit Card,1666,No
C00327,40,Female,Chennai,Laptop,10,2,Home,3294,5,5,3,Credit Card,3129,No
C00328,51,Female,Kolkata,Tablet,12,4,Electronics,16121,30,4,10,Debit Card,11284,No
C00329,21,Male,Hyderabad,Laptop,16,15,Fashion,1721,10,10,12,Debit Card,1548,Yes
C00330,40,Male,Pune,Tablet,16,11,Fashion,3306,10,8,19,Credit Card,2975,Yes
C00331,29,Female,Bangalore,Mobile,6,5,Fashion,1081,25,8,2,Credit Card,810,No
C00332,30,Male,Delhi,Tablet,10,14,Home,1987,5,3,20,Debit Card,1887,No
C00333,27,Male,Kolkata,Tablet,32,7,Electronics,20241,30,7,20,UPI,14168,Yes
C00334,39,Female,Delhi,Mobile,10,13,Beauty,1809,20,6,7,Debit Card,1447,No
C00335,53,Female,Mumbai,Tablet,23,15,Fashion,2549,15,5,6,UPI,2166,Yes
C00336,18,Female,Kolkata,Tablet,6,4,Home,3309,30,10,5,Credit Card,2316,No
C00337,27,Female,Pune,Mobile,12,7,Home,2875,30,2,12,Credit Card,2012,Yes
C00338,18,Female,Mumbai,Mobile,27,3,Home,3602,5,1,3,Credit Card,3421,No
C00339,46,Female,Mumbai,Laptop,20,8,Home,5973,20,2,17,Debit Card,4778,Yes
C00340,32,Male,Chennai,Mobile,30,15,Electronics,17663,5,6,10,UPI,16779,No
C00341,22,Female,Mumbai,Laptop,10,13,Electronics,25925,5,6,17,Debit Card,24628,No
C00342,19,Female,Pune,Mobile,24,8,Fashion,1219,5,6,8,UPI,1158,No
C00343,44,Female,Pune,Laptop,14,5,Electronics,9626,20,10,19,Credit Card,7700,No
C00344,27,Male,Delhi,Mobile,18,3,Home,5434,10,2,2,UPI,4890,No
C00345,28,Female,Bangalore,Laptop,32,3,Home,4756,20,8,10,UPI,3804,No
C00346,52,Female,Mumbai,Laptop,33,8,Home,3028,20,1,10,Credit Card,2422,Yes
C00347,47,Female,Mumbai,Laptop,23,2,Fashion,4081,30,2,4,Debit Card,2856,No
C00348,40,Female,Kolkata,Tablet,12,10,Electronics,20684,25,7,19,Debit Card,15513,Yes
C00349,48,Male,Chennai,Laptop,7,8,Electronics,24452,25,9,20,Debit Card,18339,No
C00350,27,Male,Kolkata,Laptop,10,4,Fashion,4311,10,3,3,Credit Card,3879,No
C00351,23,Female,Mumbai,Tablet,9,15,Home,4119,30,2,4,Credit Card,2883,No
C00352,53,Female,Hyderabad,Laptop,32,6,Beauty,525,30,10,20,Debit Card,367,Yes
C00353,44,Male,Chennai,Mobile,9,11,Electronics,11461,25,2,11,Debit Card,8595,No
C00354,40,Female,Delhi,Laptop,25,9,Beauty,576,10,5,14,UPI,518,Yes
C00355,43,Male,Chennai,Laptop,27,5,Electronics,23571,15,6,2,Credit Card,20035,No
C00356,37,Female,Delhi,Laptop,32,13,Electronics,15469,10,5,16,Credit Card,13922,Yes
C00357,35,Female,Hyderabad,Tablet,7,5,Beauty,932,20,8,18,Credit Card,745,No
C00358,21,Male,Bangalore,Laptop,27,10,Beauty,777,25,10,2,UPI,582,Yes
C00359,30,Male,Kolkata,Mobile,12,2,Beauty,603,15,4,10,Credit Card,512,No
C00360,47,Female,Pune,Mobile,26,2,Fashion,2525,20,10,16,UPI,2020,No
C00361,48,Female,Delhi,Mobile,31,6,Electronics,17341,5,7,3,UPI,16473,No
C00362,54,Male,Kolkata,Mobile,25,5,Fashion,2102,30,7,18,UPI,1471,No
C00363,18,Female,Mumbai,Tablet,10,11,Electronics,15332,15,10,11,Debit Card,13032,No
C00364,35,Female,Chennai,Laptop,19,6,Fashion,2911,15,9,14,Debit Card,2474,Yes
C00365,24,Male,Hyderabad,Tablet,35,15,Home,3815,15,2,17,UPI,3242,Yes
C00366,39,Female,Pune,Laptop,32,6,Home,3947,10,3,18,UPI,3552,Yes
C00367,21,Female,Pune,Laptop,26,4,Electronics,29476,20,5,10,Credit Card,23580,No
C00368,43,Female,Pune,Mobile,23,13,Fashion,2405,30,4,19,Debit Card,1683,Yes
C00369,48,Female,Hyderabad,Laptop,32,4,Fashion,2203,5,8,6,Debit Card,2092,No
C00370,34,Male,Pune,Laptop,25,3,Fashion,2455,10,5,15,Credit Card,2209,No
C00371,41,Female,Hyderabad,Laptop,19,15,Electronics,23418,5,10,20,Debit Card,22247,No
C00372,22,Female,Mumbai,Tablet,8,15,Beauty,1585,15,7,3,UPI,1347,No
C00373,26,Male,Delhi,Laptop,23,9,Fashion,2295,30,3,4,Credit Card,1606,Yes
C00374,39,Male,Delhi,Tablet,6,2,Beauty,1060,10,3,20,UPI,954,No
C00375,49,Male,Mumbai,Tablet,18,12,Beauty,1326,20,8,14,UPI,1060,Yes
C00376,20,Male,Pune,Laptop,35,2,Home,5850,10,1,2,Debit Card,5265,No
C00377,33,Male,Pune,Laptop,14,4,Electronics,20568,25,10,11,UPI,15426,No
C00378,22,Male,Delhi,Laptop,19,13,Home,5052,30,3,12,Credit Card,3536,Yes
C00379,40,Male,Mumbai,Laptop,5,5,Fashion,3978,10,4,2,Debit Card,3580,No
C00380,50,Male,Bangalore,Laptop,27,12,Electronics,20294,30,5,19,Debit Card,14205,Yes
C00381,21,Male,Pune,Mobile,25,15,Electronics,9580,30,2,15,Credit Card,6706,Yes
C00382,42,Male,Hyderabad,Laptop,20,13,Fashion,1841,30,1,11,Credit Card,1288,Yes
C00383,24,Female,Hyderabad,Tablet,27,4,Beauty,714,25,10,5,Credit Card,535,No
C00384,25,Male,Chennai,Mobile,24,5,Home,5785,10,6,15,Credit Card,5206,No
C00385,28,Male,Hyderabad,Laptop,34,5,Beauty,1177,10,1,2,Debit Card,1059,No
C00386,23,Male,Kolkata,Tablet,26,9,Fashion,4888,5,9,4,Debit Card,4643,No
C00387,24,Female,Pune,Mobile,19,6,Home,5303,5,2,7,UPI,5037,No
C00388,36,Female,Kolkata,Tablet,15,8,Electronics,11112,5,1,6,Debit Card,10556,No
C00389,28,Female,Delhi,Laptop,35,11,Home,2261,15,6,7,UPI,1921,Yes
C00390,43,Female,Chennai,Laptop,31,8,Beauty,1363,30,3,5,UPI,954,Yes
C00391,21,Male,Bangalore,Laptop,34,11,Beauty,1665,30,8,7,Debit Card,1165,Yes
C00392,42,Female,Hyderabad,Mobile,32,12,Fashion,2978,20,2,15,Credit Card,2382,Yes
C00393,20,Male,Delhi,Tablet,15,2,Fashion,4914,30,6,18,Debit Card,3439,No
C00394,24,Female,Pune,Tablet,12,9,Home,4652,10,9,3,UPI,4186,Yes
C00395,28,Female,Kolkata,Laptop,32,4,Electronics,24110,15,4,12,Credit Card,20493,No
C00396,21,Male,Hyderabad,Tablet,17,8,Fashion,1322,20,8,20,Credit Card,1057,Yes
C00397,23,Female,Chennai,Laptop,8,9,Electronics,11363,20,7,3,Debit Card,9090,No
C00398,53,Male,Kolkata,Mobile,30,11,Home,5664,25,4,16,Credit Card,4248,Yes
C00399,41,Male,Kolkata,Mobile,32,9,Home,5375,30,6,16,UPI,3762,Yes
C00400,24,Male,Bangalore,Laptop,16,15,Home,5986,25,6,5,UPI,4489,Yes
C00401,28,Female,Mumbai,Tablet,28,13,Beauty,719,15,10,8,UPI,611,Yes
C00402,25,Female,Mumbai,Laptop,31,14,Fashion,3935,15,2,15,UPI,3344,Yes
C00403,55,Male,Kolkata,Laptop,19,12,Fashion,4947,20,1,18,Debit Card,3957,Yes
C00404,21,Female,Kolkata,Tablet,20,10,Fashion,3833,25,3,6,UPI,2874,Yes
C00405,42,Female,Hyderabad,Laptop,18,11,Fashion,2120,20,6,11,Credit Card,1696,Yes
C00406,26,Male,Chennai,Tablet,27,13,Home,5987,15,9,8,UPI,5088,Yes
C00407,31,Female,Pune,Laptop,34,12,Fashion,3909,30,3,18,Debit Card,2736,Yes
C00408,38,Male,Kolkata,Laptop,22,9,Beauty,1880,30,9,11,Credit Card,1316,Yes
C00409,18,Male,Bangalore,Laptop,9,2,Electronics,14550,15,3,11,Debit Card,12367,No
C00410,34,Male,Kolkata,Mobile,27,14,Home,3171,25,1,13,Credit Card,2378,Yes
C00411,24,Male,Pune,Tablet,22,8,Fashion,3092,30,5,3,Credit Card,2164,Yes
C00412,42,Female,Kolkata,Tablet,15,10,Electronics,8424,30,5,8,Debit Card,5896,Yes
C00413,46,Male,Pune,Tablet,27,12,Home,5977,30,10,8,Debit Card,4183,Yes
C00414,30,Female,Chennai,Mobile,26,3,Fashion,4942,10,9,5,Credit Card,4447,No
C00415,20,Female,Delhi,Tablet,13,4,Fashion,3392,15,1,12,Credit Card,2883,No
C00416,27,Male,Mumbai,Laptop,24,2,Home,5518,25,9,13,UPI,4138,No
C00417,38,Male,Mumbai,Tablet,7,14,Fashion,2703,25,9,14,UPI,2027,No
C00418,40,Male,Mumbai,Tablet,15,7,Home,3904,10,10,18,Credit Card,3513,Yes
C00419,53,Male,Bangalore,Tablet,16,9,Fashion,4704,30,10,9,UPI,3292,Yes
C00420,38,Female,Kolkata,Mobile,17,6,Home,1702,25,6,18,Debit Card,1276,Yes
C00421,46,Female,Bangalore,Laptop,33,12,Fashion,2312,25,2,5,UPI,1734,Yes
C00422,52,Male,Pune,Mobile,11,12,Fashion,4542,30,7,5,UPI,3179,Yes
C00423,52,Female,Pune,Mobile,28,12,Fashion,1097,20,6,3,UPI,877,Yes
C00424,22,Male,Mumbai,Laptop,22,3,Fashion,4731,15,7,14,Credit Card,4021,No
C00425,43,Female,Delhi,Mobile,17,12,Electronics,25525,5,10,4,Debit Card,24248,No
C00426,55,Male,Pune,Mobile,16,10,Electronics,17497,30,5,4,Credit Card,12247,Yes
C00427,46,Female,Chennai,Tablet,5,9,Fashion,3185,10,3,14,Debit Card,2866,No
C00428,36,Male,Delhi,Tablet,33,14,Home,1591,25,9,6,UPI,1193,Yes
C00429,20,Male,Hyderabad,Tablet,17,10,Electronics,17984,10,6,8,Credit Card,16185,Yes
C00430,50,Male,Mumbai,Mobile,12,11,Home,3091,5,3,20,UPI,2936,No
C00431,53,Female,Pune,Tablet,7,6,Electronics,16214,5,4,20,Credit Card,15403,No
C00432,39,Female,Mumbai,Tablet,25,5,Electronics,17343,25,2,8,Credit Card,13007,No
C00433,49,Female,Delhi,Tablet,26,6,Fashion,3316,25,6,12,Credit Card,2487,Yes
C00434,28,Male,Delhi,Mobile,30,5,Beauty,1066,15,3,12,Credit Card,906,No
C00435,47,Female,Delhi,Laptop,20,10,Electronics,13759,30,10,4,Credit Card,9631,Yes
C00436,26,Male,Delhi,Tablet,33,12,Electronics,10470,5,9,2,Debit Card,9946,No
C00437,55,Female,Kolkata,Tablet,11,2,Home,5952,25,8,6,Credit Card,4464,No
C00438,43,Male,Kolkata,Tablet,28,15,Home,2596,20,9,18,UPI,2076,Yes
C00439,43,Female,Hyderabad,Mobile,26,5,Fashion,4101,25,3,16,UPI,3075,No
C00440,29,Male,Pune,Tablet,20,7,Electronics,15170,20,4,4,Credit Card,12136,Yes
C00441,41,Male,Bangalore,Tablet,11,10,Home,4679,20,8,3,UPI,3743,Yes
C00442,38,Male,Pune,Tablet,25,15,Home,3657,25,9,20,UPI,2742,Yes
C00443,42,Female,Delhi,Tablet,25,15,Electronics,24930,15,7,9,Debit Card,21190,Yes
C00444,43,Female,Kolkata,Laptop,20,14,Beauty,1737,5,9,6,Credit Card,1650,No
C00445,28,Male,Bangalore,Tablet,25,6,Fashion,1615,10,3,13,Debit Card,1453,Yes
C00446,25,Male,Chennai,Laptop,28,3,Beauty,1882,20,8,8,Debit Card,1505,No
C00447,28,Female,Bangalore,Mobile,6,4,Fashion,1551,30,9,3,Debit Card,1085,No
C00448,27,Male,Mumbai,Laptop,34,4,Beauty,1727,25,1,11,UPI,1295,No
C00449,31,Female,Hyderabad,Laptop,32,9,Fashion,1898,20,10,6,Debit Card,1518,Yes
C00450,29,Female,Mumbai,Tablet,26,7,Beauty,1721,25,2,9,Credit Card,1290,Yes
C00451,42,Male,Bangalore,Mobile,11,10,Beauty,806,25,2,7,Credit Card,604,Yes
C00452,20,Male,Bangalore,Laptop,26,4,Electronics,29274,20,9,15,Credit Card,23419,No
C00453,20,Female,Mumbai,Laptop,30,14,Beauty,1217,25,10,5,Credit Card,912,Yes
C00454,26,Female,Chennai,Mobile,34,15,Electronics,17282,25,9,15,Credit Card,12961,Yes
C00455,30,Male,Pune,Tablet,30,2,Electronics,25031,5,7,8,Debit Card,23779,No
C00456,38,Female,Delhi,Mobile,9,8,Home,3640,25,7,20,Credit Card,2730,No
C00457,35,Female,Kolkata,Mobile,18,10,Beauty,866,15,9,19,Credit Card,736,Yes
C00458,34,Female,Hyderabad,Laptop,29,13,Beauty,782,30,2,9,Credit Card,547,Yes
C00459,28,Male,Mumbai,Tablet,17,14,Home,1926,10,7,2,UPI,1733,Yes
C00460,27,Female,Hyderabad,Laptop,7,3,Home,3316,15,2,3,Debit Card,2818,No
C00461,42,Female,Hyderabad,Tablet,21,6,Electronics,13743,30,8,16,UPI,9620,Yes
C00462,30,Female,Mumbai,Mobile,30,11,Fashion,3519,10,1,13,UPI,3167,Yes
C00463,18,Male,Bangalore,Laptop,29,8,Home,4737,20,10,8,Debit Card,3789,Yes
C00464,18,Male,Bangalore,Tablet,14,13,Home,4346,15,4,8,Credit Card,3694,Yes
C00465,43,Male,Delhi,Mobile,18,10,Electronics,26305,5,9,11,Credit Card,24989,No
C00466,25,Female,Hyderabad,Tablet,13,13,Beauty,1272,25,8,9,Credit Card,954,Yes
C00467,47,Female,Hyderabad,Mobile,20,3,Home,2053,20,4,9,Credit Card,1642,No
C00468,44,Female,Hyderabad,Tablet,5,13,Home,3533,15,2,14,Debit Card,3003,No
C00469,39,Male,Hyderabad,Mobile,20,7,Home,3290,25,5,7,Debit Card,2467,Yes
C00470,30,Female,Pune,Mobile,12,13,Fashion,4574,15,4,9,UPI,3887,Yes
C00471,33,Female,Mumbai,Mobile,8,3,Beauty,1757,5,9,3,Credit Card,1669,No
C00472,41,Female,Chennai,Tablet,32,6,Beauty,874,25,5,14,UPI,655,Yes
C00473,54,Male,Bangalore,Tablet,30,8,Beauty,1607,5,9,13,Credit Card,1526,No
C00474,29,Female,Bangalore,Tablet,21,9,Home,1568,5,4,14,Debit Card,1489,No
C00475,24,Female,Delhi,Tablet,32,6,Fashion,3246,15,4,10,Credit Card,2759,Yes
C00476,39,Female,Mumbai,Laptop,18,5,Beauty,1935,15,6,14,Credit Card,1644,No
C00477,46,Male,Hyderabad,Mobile,23,12,Fashion,4334,5,5,9,Debit Card,4117,No
C00478,45,Female,Mumbai,Mobile,30,13,Fashion,2937,5,3,15,Credit Card,2790,No
C00479,26,Female,Kolkata,Laptop,14,6,Electronics,21054,5,3,3,UPI,20001,No
C00480,34,Female,Kolkata,Tablet,8,9,Home,3628,15,6,19,Debit Card,3083,No
C00481,34,Female,Bangalore,Laptop,8,7,Fashion,3362,25,9,7,Credit Card,2521,No
C00482,40,Female,Pune,Tablet,20,14,Beauty,660,20,10,11,Credit Card,528,Yes
C00483,27,Male,Pune,Laptop,18,12,Beauty,646,5,3,12,UPI,613,No
C00484,38,Female,Pune,Laptop,27,6,Beauty,1055,20,6,20,Debit Card,844,Yes
C00485,46,Female,Mumbai,Mobile,32,2,Fashion,3980,10,5,4,UPI,3582,No
C00486,28,Female,Bangalore,Mobile,7,9,Electronics,8863,20,9,4,UPI,7090,No
C00487,34,Male,Bangalore,Tablet,34,8,Home,3378,10,5,16,Debit Card,3040,Yes
C00488,26,Male,Hyderabad,Mobile,5,2,Home,4164,20,8,19,Credit Card,3331,No
C00489,53,Female,Mumbai,Tablet,22,4,Beauty,1792,30,10,15,Debit Card,1254,No
C00490,52,Female,Delhi,Laptop,22,5,Electronics,22478,15,6,15,Credit Card,19106,No
C00491,27,Female,Bangalore,Mobile,21,15,Fashion,2408,15,8,19,UPI,2046,Yes
C00492,49,Female,Delhi,Mobile,29,8,Home,3394,5,9,13,UPI,3224,No
C00493,44,Female,Chennai,Mobile,10,13,Beauty,1274,10,5,4,Credit Card,1146,No
C00494,33,Female,Delhi,Tablet,28,10,Home,4882,10,2,7,UPI,4393,Yes
C00495,36,Male,Pune,Laptop,24,9,Home,5530,10,6,2,UPI,4977,Yes
C00496,21,Male,Mumbai,Mobile,14,6,Fashion,3929,20,1,9,UPI,3143,Yes
C00497,27,Male,Chennai,Mobile,15,8,Home,5582,15,8,3,Credit Card,4744,Yes
C00498,23,Male,Bangalore,Laptop,29,8,Electronics,25799,20,3,8,Credit Card,20639,Yes
C00499,42,Male,Bangalore,Tablet,12,8,Beauty,1006,30,1,8,Credit Card,704,Yes
C00500,24,Male,Chennai,Laptop,26,6,Home,2799,30,1,19,Debit Card,1959,Yes
C00501,25,Female,Chennai,Tablet,14,5,Home,1926,30,4,5,UPI,1348,No
C00502,45,Female,Bangalore,Mobile,30,6,Electronics,20969,10,1,3,Debit Card,18872,Yes
C00503,48,Male,Delhi,Mobile,12,4,Beauty,687,30,10,12,Debit Card,480,No
C00504,21,Male,Delhi,Tablet,9,13,Electronics,12123,20,4,12,Debit Card,9698,No
C00505,40,Female,Pune,Mobile,5,13,Beauty,1233,30,3,10,UPI,863,No
C00506,49,Female,Hyderabad,Laptop,22,13,Beauty,888,25,3,19,Credit Card,666,Yes
C00507,38,Female,Delhi,Tablet,34,15,Fashion,1282,25,3,16,Credit Card,961,Yes
C00508,34,Female,Chennai,Mobile,29,12,Beauty,879,5,10,13,Debit Card,835,No
C00509,33,Female,Pune,Mobile,26,10,Beauty,888,25,8,19,UPI,666,Yes
C00510,36,Female,Chennai,Tablet,15,3,Electronics,25144,30,2,3,UPI,17600,No
C00511,29,Male,Mumbai,Mobile,20,5,Electronics,9042,25,7,17,Debit Card,6781,No
C00512,55,Female,Bangalore,Laptop,12,11,Electronics,8428,10,8,4,Credit Card,7585,Yes
C00513,21,Female,Hyderabad,Tablet,35,8,Home,1977,25,5,18,UPI,1482,Yes
C00514,22,Female,Bangalore,Mobile,35,10,Electronics,11316,30,4,19,Credit Card,7921,Yes
C00515,30,Male,Hyderabad,Tablet,12,11,Fashion,3287,30,9,15,Debit Card,2300,Yes
C00516,24,Female,Pune,Laptop,27,12,Beauty,713,10,3,19,Credit Card,641,Yes
C00517,50,Female,Pune,Mobile,22,11,Beauty,1221,15,9,12,Credit Card,1037,Yes
C00518,44,Female,Kolkata,Tablet,15,11,Fashion,3306,25,4,14,Debit Card,2479,Yes
C00519,34,Female,Chennai,Laptop,35,8,Electronics,9135,15,10,2,Debit Card,7764,Yes
C00520,26,Female,Bangalore,Laptop,12,5,Home,1677,30,5,19,Debit Card,1173,No
C00521,53,Male,Bangalore,Mobile,19,7,Fashion,1566,15,6,20,UPI,1331,Yes
C00522,32,Female,Kolkata,Laptop,7,11,Beauty,1665,10,2,12,Credit Card,1498,No
C00523,29,Female,Kolkata,Tablet,27,11,Electronics,27504,30,5,3,Debit Card,19252,Yes
C00524,54,Female,Bangalore,Mobile,34,14,Home,4350,20,7,5,UPI,3480,Yes
C00525,18,Female,Bangalore,Laptop,21,2,Home,5923,25,3,12,Debit Card,4442,No
C00526,32,Male,Bangalore,Tablet,28,8,Beauty,1718,25,9,4,UPI,1288,Yes
C00527,45,Female,Kolkata,Laptop,9,4,Home,2176,20,10,3,Debit Card,1740,No
C00528,43,Female,Bangalore,Laptop,21,8,Fashion,4121,10,8,19,UPI,3708,Yes
C00529,49,Female,Pune,Tablet,11,10,Fashion,1992,5,5,15,Credit Card,1892,No
C00530,54,Male,Bangalore,Tablet,18,8,Home,4353,10,6,13,Debit Card,3917,Yes
C00531,19,Female,Mumbai,Laptop,24,15,Beauty,1776,10,8,3,UPI,1598,Yes
C00532,30,Female,Mumbai,Tablet,32,3,Electronics,9787,10,10,6,Credit Card,8808,No
C00533,18,Female,Pune,Mobile,14,9,Beauty,546,15,4,19,UPI,464,Yes
C00534,31,Female,Hyderabad,Laptop,24,13,Fashion,3847,30,1,14,Debit Card,2692,Yes
C00535,51,Male,Delhi,Mobile,6,6,Fashion,4232,30,10,10,UPI,2962,No
C00536,47,Male,Bangalore,Laptop,26,6,Home,2383,5,5,14,UPI,2263,No
C00537,42,Male,Delhi,Laptop,32,11,Electronics,14108,10,9,16,Debit Card,12697,Yes
C00538,19,Male,Mumbai,Tablet,14,7,Beauty,1305,30,3,2,Credit Card,913,Yes
C00539,40,Female,Pune,Laptop,12,10,Home,2007,30,5,14,UPI,1404,Yes
C00540,53,Female,Mumbai,Mobile,15,8,Fashion,1359,30,7,18,Debit Card,951,Yes
C00541,32,Female,Mumbai,Tablet,9,8,Home,4197,20,9,6,UPI,3357,No
C00542,26,Male,Kolkata,Mobile,14,13,Fashion,2761,10,10,7,Credit Card,2484,Yes
C00543,22,Male,Mumbai,Laptop,31,4,Electronics,18442,20,7,11,Credit Card,14753,No
C00544,35,Male,Kolkata,Mobile,8,4,Fashion,1107,25,10,10,Debit Card,830,No
C00545,54,Male,Hyderabad,Mobile,12,12,Electronics,19772,5,8,6,Debit Card,18783,No
C00546,48,Female,Mumbai,Laptop,20,9,Fashion,1670,10,4,3,Credit Card,1503,Yes
C00547,18,Female,Chennai,Mobile,28,12,Fashion,4103,10,2,7,Credit Card,3692,Yes
C00548,49,Female,Kolkata,Laptop,33,5,Beauty,1329,5,10,14,Debit Card,1262,No
C00549,38,Female,Hyderabad,Tablet,23,11,Electronics,25060,5,8,16,UPI,23807,No
C00550,33,Female,Pune,Mobile,22,8,Electronics,14221,15,8,14,Credit Card,12087,Yes
C00551,36,Female,Mumbai,Laptop,14,11,Electronics,24940,10,8,16,UPI,22446,Yes
C00552,50,Male,Mumbai,Tablet,35,13,Fashion,2610,20,6,16,UPI,2088,Yes
C00553,29,Female,Hyderabad,Tablet,33,5,Beauty,684,15,6,7,Debit Card,581,No
C00554,25,Male,Bangalore,Tablet,19,12,Home,2198,25,7,18,Debit Card,1648,Yes
C00555,28,Female,Hyderabad,Laptop,6,14,Fashion,4736,15,10,6,UPI,4025,No
C00556,27,Male,Kolkata,Tablet,6,8,Home,4035,30,8,11,Debit Card,2824,No
C00557,29,Male,Mumbai,Mobile,5,11,Home,1600,20,8,17,Debit Card,1280,No
C00558,18,Female,Mumbai,Mobile,23,12,Beauty,1429,20,8,4,Debit Card,1143,Yes
C00559,18,Male,Hyderabad,Laptop,24,12,Fashion,1200,10,3,3,Debit Card,1080,Yes
C00560,40,Male,Mumbai,Mobile,26,11,Home,4212,5,1,5,Credit Card,4001,No
C00561,29,Male,Pune,Laptop,24,12,Fashion,4957,20,10,13,UPI,3965,Yes
C00562,23,Female,Delhi,Laptop,33,8,Electronics,22002,25,2,11,Credit Card,16501,Yes
C00563,26,Male,Pune,Laptop,15,10,Beauty,1574,10,4,3,UPI,1416,Yes
C00564,54,Male,Chennai,Tablet,27,11,Home,4998,25,6,10,Debit Card,3748,Yes
C00565,54,Female,Mumbai,Tablet,23,9,Beauty,1508,10,10,9,Debit Card,1357,Yes
C00566,36,Male,Bangalore,Mobile,5,9,Electronics,14793,25,7,15,UPI,11094,No
C00567,39,Female,Hyderabad,Tablet,11,2,Fashion,3826,15,5,4,Credit Card,3252,No
C00568,37,Female,Kolkata,Mobile,8,12,Home,4296,20,10,2,UPI,3436,No
C00569,30,Female,Kolkata,Laptop,34,12,Beauty,1471,5,3,17,UPI,1397,No
C00570,47,Female,Chennai,Laptop,34,13,Electronics,25074,15,10,12,Debit Card,21312,Yes
C00571,52,Male,Mumbai,Tablet,26,7,Home,2042,10,5,2,Credit Card,1837,Yes
C00572,42,Male,Hyderabad,Tablet,17,4,Electronics,18101,30,6,3,Credit Card,12670,No
C00573,44,Male,Chennai,Mobile,16,9,Home,3270,25,5,7,UPI,2452,Yes
C00574,41,Male,Kolkata,Mobile,34,3,Beauty,1536,5,8,18,UPI,1459,No
